gene_id,GO,level
Solyc01g067620,GO:0016491,molecular_function
Solyc01g067620,GO:0055114,biological_process
Solyc01g067640,GO:0004672,molecular_function
Solyc01g067640,GO:0005524,molecular_function
Solyc01g067640,GO:0006468,biological_process
Solyc01g067660,GO:0000272,biological_process
Solyc01g067660,GO:0016161,molecular_function
Solyc01g067680,GO:0005515,molecular_function
Solyc01g067710,GO:0006812,biological_process
Solyc01g067710,GO:0015299,molecular_function
Solyc01g067710,GO:0016021,cellular_component
Solyc01g067710,GO:0055085,biological_process
Solyc01g067740,GO:0006801,biological_process
Solyc01g067740,GO:0046872,molecular_function
Solyc01g067750,GO:0003855,molecular_function
Solyc01g067760,GO:0009522,cellular_component
Solyc01g067760,GO:0015979,biological_process
Solyc01g067800,GO:0008270,molecular_function
Solyc01g067830,GO:0008270,molecular_function
Solyc01g067850,GO:0004601,molecular_function
Solyc01g067850,GO:0006979,biological_process
Solyc01g067850,GO:0020037,molecular_function
Solyc01g067850,GO:0055114,biological_process
Solyc01g067860,GO:0004601,molecular_function
Solyc01g067860,GO:0006979,biological_process
Solyc01g067860,GO:0020037,molecular_function
Solyc01g067860,GO:0055114,biological_process
Solyc01g067870,GO:0004601,molecular_function
Solyc01g067870,GO:0006979,biological_process
Solyc01g067870,GO:0020037,molecular_function
Solyc01g067870,GO:0055114,biological_process
Solyc01g067880,GO:0004601,molecular_function
Solyc01g067880,GO:0006979,biological_process
Solyc01g067880,GO:0020037,molecular_function
Solyc01g067880,GO:0055114,biological_process
Solyc01g067890,GO:0008661,molecular_function
Solyc01g067890,GO:0016114,biological_process
Solyc01g067920,GO:0008270,molecular_function
Solyc01g067930,GO:0016021,cellular_component
Solyc01g067930,GO:0016757,molecular_function
Solyc01g067965,GO:0003677,molecular_function
Solyc01g067965,GO:0005634,cellular_component
Solyc01g068000,GO:0003824,molecular_function
Solyc01g068045,GO:0003735,molecular_function
Solyc01g068045,GO:0005840,cellular_component
Solyc01g068045,GO:0006412,biological_process
Solyc01g068050,GO:0008033,biological_process
Solyc01g068050,GO:0008168,molecular_function
Solyc01g068080,GO:0003824,molecular_function
Solyc01g068080,GO:0050662,molecular_function
Solyc01g068120,GO:0030599,molecular_function
Solyc01g068120,GO:0042545,biological_process
Solyc01g068140,GO:0016747,molecular_function
Solyc01g068210,GO:0006520,biological_process
Solyc01g068210,GO:0016491,molecular_function
Solyc01g068210,GO:0055114,biological_process
Solyc01g068240,GO:0016579,biological_process
Solyc01g068240,GO:0036459,NA
Solyc01g068250,GO:0005515,molecular_function
Solyc01g068270,GO:0004672,molecular_function
Solyc01g068270,GO:0005524,molecular_function
Solyc01g068270,GO:0006468,biological_process
Solyc01g068280,GO:0005524,molecular_function
Solyc01g068293,GO:0005524,molecular_function
Solyc01g068297,GO:0005524,molecular_function
Solyc01g068300,GO:0005524,molecular_function
Solyc01g068320,GO:0005524,molecular_function
Solyc01g068330,GO:0005524,molecular_function
Solyc01g068340,GO:0003677,molecular_function
Solyc01g068340,GO:0004518,molecular_function
Solyc01g068370,GO:0005515,molecular_function
Solyc01g068380,GO:0016787,molecular_function
Solyc01g068400,GO:0007021,biological_process
Solyc01g068400,GO:0007023,biological_process
Solyc01g068400,GO:0048487,molecular_function
Solyc01g068410,GO:0016021,cellular_component
Solyc01g068410,GO:0055085,biological_process
Solyc01g068460,GO:0005516,molecular_function
Solyc01g068500,GO:0016020,cellular_component
Solyc01g068530,GO:0003735,molecular_function
Solyc01g068530,GO:0005840,cellular_component
Solyc01g068530,GO:0006412,biological_process
Solyc01g068550,GO:0008171,molecular_function
Solyc01g079090,GO:0016491,molecular_function
Solyc01g079090,GO:0055114,biological_process
Solyc01g079110,GO:0000786,cellular_component
Solyc01g079110,GO:0003677,molecular_function
Solyc01g079130,GO:0004650,molecular_function
Solyc01g079130,GO:0005975,biological_process
Solyc01g079150,GO:0006820,biological_process
Solyc01g079150,GO:0016021,cellular_component
Solyc01g079160,GO:0016788,molecular_function
Solyc01g079170,GO:0016757,molecular_function
Solyc01g079180,GO:0030599,molecular_function
Solyc01g079180,GO:0042545,biological_process
Solyc01g079200,GO:0016491,molecular_function
Solyc01g079200,GO:0055114,biological_process
Solyc01g079220,GO:0005506,molecular_function
Solyc01g079220,GO:0016226,biological_process
Solyc01g079220,GO:0051536,molecular_function
Solyc01g079240,GO:0003824,molecular_function
Solyc01g079250,GO:0004386,molecular_function
Solyc01g079260,GO:0003700,molecular_function
Solyc01g079260,GO:0006355,biological_process
Solyc01g079260,GO:0043565,molecular_function
Solyc01g079310,GO:0020037,molecular_function
Solyc01g079330,GO:0003676,molecular_function
Solyc01g079330,GO:0005524,molecular_function
Solyc01g079340,GO:0004672,molecular_function
Solyc01g079340,GO:0006468,biological_process
Solyc01g079350,GO:0031011,cellular_component
Solyc01g079360,GO:0003700,molecular_function
Solyc01g079360,GO:0006355,biological_process
Solyc01g079360,GO:0043565,molecular_function
Solyc01g079390,GO:0005515,molecular_function
Solyc01g079450,GO:0006508,biological_process
Solyc01g079450,GO:0008236,molecular_function
Solyc01g079480,GO:0003700,molecular_function
Solyc01g079480,GO:0006355,biological_process
Solyc01g079500,GO:0003677,molecular_function
Solyc01g079500,GO:0005524,molecular_function
Solyc01g079500,GO:0006270,biological_process
Solyc01g079510,GO:0005515,molecular_function
Solyc01g079520,GO:0005524,molecular_function
Solyc01g079520,GO:0006298,biological_process
Solyc01g079520,GO:0030983,molecular_function
Solyc01g079530,GO:0008270,molecular_function
Solyc01g079535,GO:0005525,molecular_function
Solyc01g079560,GO:0003677,molecular_function
Solyc01g079570,GO:0004553,molecular_function
Solyc01g079570,GO:0005975,biological_process
Solyc01g079600,GO:0006629,biological_process
Solyc01g079650,GO:0003883,molecular_function
Solyc01g079650,GO:0006221,biological_process
Solyc01g079680,GO:0005515,molecular_function
Solyc01g079690,GO:0005524,molecular_function
Solyc01g079720,GO:0003824,molecular_function
Solyc01g079750,GO:0004672,molecular_function
Solyc01g079750,GO:0005524,molecular_function
Solyc01g079750,GO:0006468,biological_process
Solyc01g079770,GO:0016021,cellular_component
Solyc01g079790,GO:0009058,biological_process
Solyc01g079790,GO:0016779,molecular_function
Solyc01g079800,GO:0003676,molecular_function
Solyc01g079800,GO:0005524,molecular_function
Solyc01g079810,GO:0008270,molecular_function
Solyc01g079820,GO:0016491,molecular_function
Solyc01g079840,GO:0008641,molecular_function
Solyc01g079860,GO:0052855,molecular_function
Solyc01g079890,GO:0015267,molecular_function
Solyc01g079890,GO:0016020,cellular_component
Solyc01g079890,GO:0055085,biological_process
Solyc01g080040,GO:0008138,molecular_function
Solyc01g080040,GO:0016311,biological_process
Solyc01g080050,GO:0046983,molecular_function
Solyc01g080070,GO:0030001,biological_process
Solyc01g080070,GO:0046872,molecular_function
Solyc01g080150,GO:0008033,biological_process
Solyc01g080170,GO:0003824,molecular_function
Solyc01g080210,GO:0055114,biological_process
Solyc01g080220,GO:0016787,molecular_function
Solyc01g080230,GO:0016787,molecular_function
Solyc01g080240,GO:0004672,molecular_function
Solyc01g080240,GO:0005524,molecular_function
Solyc01g080240,GO:0006468,biological_process
Solyc01g080250,GO:0005515,molecular_function
Solyc01g080280,GO:0004356,molecular_function
Solyc01g080280,GO:0006807,biological_process
Solyc01g080380,GO:0004014,molecular_function
Solyc01g080380,GO:0006597,biological_process
Solyc01g080380,GO:0008295,biological_process
Solyc01g080400,GO:0003824,molecular_function
Solyc01g080410,GO:0033743,molecular_function
Solyc01g080410,GO:0055114,biological_process
Solyc01g080460,GO:0016310,biological_process
Solyc01g080460,GO:0016772,molecular_function
Solyc01g080470,GO:0003723,molecular_function
Solyc01g080470,GO:0006396,biological_process
Solyc01g080470,GO:0008173,molecular_function
Solyc01g080520,GO:0004672,molecular_function
Solyc01g080520,GO:0006468,biological_process
Solyc01g080530,GO:0016491,molecular_function
Solyc01g080530,GO:0055114,biological_process
Solyc01g080540,GO:0000160,biological_process
Solyc01g080600,GO:0000786,cellular_component
Solyc01g080600,GO:0003677,molecular_function
Solyc01g080620,GO:0005515,molecular_function
Solyc01g080640,GO:0005524,molecular_function
Solyc01g080640,GO:0016887,molecular_function
Solyc01g080660,GO:0003676,molecular_function
Solyc01g080670,GO:0003677,molecular_function
Solyc01g080670,GO:0005634,cellular_component
Solyc01g080680,GO:0016021,cellular_component
Solyc01g080680,GO:0022857,molecular_function
Solyc01g080680,GO:0055085,biological_process
Solyc01g080690,GO:0005515,molecular_function
Solyc01g080770,GO:0004672,molecular_function
Solyc01g080770,GO:0005524,molecular_function
Solyc01g080770,GO:0006468,biological_process
Solyc01g080780,GO:0005525,molecular_function
Solyc01g080785,GO:0003677,molecular_function
Solyc01g080785,GO:0046983,molecular_function
Solyc01g080810,GO:0000166,molecular_function
Solyc01g080810,GO:0004812,molecular_function
Solyc01g080810,GO:0005524,molecular_function
Solyc01g080810,GO:0006418,biological_process
Solyc01g080840,GO:0005524,molecular_function
Solyc01g080840,GO:0016020,cellular_component
Solyc01g080840,GO:0017038,biological_process
Solyc01g080850,GO:0006886,biological_process
Solyc01g080850,GO:0006888,biological_process
Solyc01g080850,GO:0030127,cellular_component
Solyc01g080860,GO:0016021,cellular_component
Solyc01g080860,GO:0016765,molecular_function
Solyc01g080870,GO:0016020,cellular_component
Solyc01g080870,GO:0022857,molecular_function
Solyc01g080870,GO:0055085,biological_process
Solyc01g080880,GO:0004672,molecular_function
Solyc01g080880,GO:0006468,biological_process
Solyc01g080900,GO:0005506,molecular_function
Solyc01g080900,GO:0016705,molecular_function
Solyc01g080900,GO:0020037,molecular_function
Solyc01g080900,GO:0055114,biological_process
Solyc01g080920,GO:0004842,molecular_function
Solyc01g080920,GO:0016567,biological_process
Solyc01g080930,GO:0003860,molecular_function
Solyc01g080950,GO:0009793,biological_process
Solyc01g080970,GO:0008168,molecular_function
Solyc01g080990,GO:0008168,molecular_function
Solyc01g081000,GO:0003824,molecular_function
Solyc01g081010,GO:0005525,molecular_function
Solyc01g081020,GO:0008270,molecular_function
Solyc01g081030,GO:0003714,molecular_function
Solyc01g081030,GO:0006351,biological_process
Solyc01g081050,GO:0003824,molecular_function
Solyc01g081060,GO:0004553,molecular_function
Solyc01g081060,GO:0005975,biological_process
Solyc01g081070,GO:0006886,biological_process
Solyc01g081070,GO:0006888,biological_process
Solyc01g081070,GO:0030127,cellular_component
Solyc01g081090,GO:0046983,molecular_function
Solyc01g081100,GO:0046983,molecular_function
Solyc01g081125,GO:0006952,biological_process
Solyc01g081140,GO:0005515,molecular_function
Solyc01g081150,GO:0006351,biological_process
Solyc01g081160,GO:0004553,molecular_function
Solyc01g081160,GO:0005975,biological_process
Solyc01g081170,GO:0004553,molecular_function
Solyc01g081170,GO:0005975,biological_process
Solyc01g081180,GO:0004553,molecular_function
Solyc01g081180,GO:0005975,biological_process
Solyc01g081250,GO:0005515,molecular_function
Solyc01g081260,GO:0005515,molecular_function
Solyc01g081270,GO:0005515,molecular_function
Solyc01g081290,GO:0004672,molecular_function
Solyc01g081290,GO:0005524,molecular_function
Solyc01g081290,GO:0006468,biological_process
Solyc01g081310,GO:0005515,molecular_function
Solyc01g081330,GO:0031072,molecular_function
Solyc01g081330,GO:0051082,molecular_function
Solyc01g081340,GO:0008168,molecular_function
Solyc01g081380,GO:0051011,molecular_function
Solyc01g081400,GO:0003677,molecular_function
Solyc01g081470,GO:0008168,molecular_function
Solyc01g081480,GO:0016788,molecular_function
Solyc01g081490,GO:0003700,molecular_function
Solyc01g081490,GO:0006352,biological_process
Solyc01g081490,GO:0006355,biological_process
Solyc01g081510,GO:0051287,molecular_function
Solyc01g081520,GO:0070569,molecular_function
Solyc01g081530,GO:0005509,molecular_function
Solyc01g081530,GO:0005544,molecular_function
Solyc01g081540,GO:0005515,molecular_function
Solyc01g081560,GO:0008270,molecular_function
Solyc01g081610,GO:0004553,molecular_function
Solyc01g081610,GO:0005975,biological_process
Solyc01g073650,GO:0016787,molecular_function
Solyc01g073690,GO:0042626,molecular_function
Solyc01g073710,GO:0005509,molecular_function
Solyc01g073730,GO:0003824,molecular_function
Solyc01g073730,GO:0051536,molecular_function
Solyc01g073740,GO:0046912,molecular_function
Solyc01g073750,GO:0000148,cellular_component
Solyc01g073750,GO:0003843,molecular_function
Solyc01g073750,GO:0006075,biological_process
Solyc01g073750,GO:0016020,cellular_component
Solyc01g073900,GO:0046872,molecular_function
Solyc01g073910,GO:0003677,molecular_function
Solyc01g073920,GO:0017053,cellular_component
Solyc01g073930,GO:0008418,molecular_function
Solyc01g073940,GO:0003723,molecular_function
Solyc01g073950,GO:0005515,molecular_function
Solyc01g073970,GO:0000786,cellular_component
Solyc01g073970,GO:0003677,molecular_function
Solyc01g073985,GO:0005515,molecular_function
Solyc01g074000,GO:0000786,cellular_component
Solyc01g074000,GO:0003677,molecular_function
Solyc01g074010,GO:0004672,molecular_function
Solyc01g074010,GO:0005524,molecular_function
Solyc01g074010,GO:0006468,biological_process
Solyc01g074030,GO:0004553,molecular_function
Solyc01g074030,GO:0005975,biological_process
Solyc01g074040,GO:0004553,molecular_function
Solyc01g074040,GO:0005975,biological_process
Solyc01g074050,GO:0004553,molecular_function
Solyc01g074050,GO:0005975,biological_process
Solyc01g074060,GO:0004553,molecular_function
Solyc01g074060,GO:0005975,biological_process
Solyc01g086650,GO:0008168,molecular_function
Solyc01g086680,GO:0005515,molecular_function
Solyc01g086690,GO:0005515,molecular_function
Solyc01g086710,GO:0003677,molecular_function
Solyc01g086710,GO:0003899,molecular_function
Solyc01g086710,GO:0006351,biological_process
Solyc01g086730,GO:0015095,molecular_function
Solyc01g086730,GO:0015693,biological_process
Solyc01g086730,GO:0016021,cellular_component
Solyc01g086740,GO:0031072,molecular_function
Solyc01g086740,GO:0051082,molecular_function
Solyc01g086760,GO:0000786,cellular_component
Solyc01g086760,GO:0003677,molecular_function
Solyc01g086770,GO:0016021,cellular_component
Solyc01g086770,GO:0022857,molecular_function
Solyc01g086770,GO:0055085,biological_process
Solyc01g086800,GO:0000786,cellular_component
Solyc01g086800,GO:0003677,molecular_function
Solyc01g086810,GO:0005515,molecular_function
Solyc01g086820,GO:0000786,cellular_component
Solyc01g086820,GO:0003677,molecular_function
Solyc01g086850,GO:0003924,molecular_function
Solyc01g086850,GO:0005525,molecular_function
Solyc01g086870,GO:0046983,molecular_function
Solyc01g086890,GO:0003676,molecular_function
Solyc01g086900,GO:0003723,molecular_function
Solyc01g086900,GO:0006396,biological_process
Solyc01g086900,GO:0008173,molecular_function
Solyc01g086920,GO:0005515,molecular_function
Solyc01g086930,GO:0004519,molecular_function
Solyc01g086930,GO:0006281,biological_process
Solyc01g086940,GO:0003677,molecular_function
Solyc01g086950,GO:0005515,molecular_function
Solyc01g086960,GO:0008270,molecular_function
Solyc01g086970,GO:0008270,molecular_function
Solyc01g086980,GO:0006397,biological_process
Solyc01g087030,GO:0046872,molecular_function
Solyc01g087040,GO:0005509,molecular_function
Solyc01g087040,GO:0009523,cellular_component
Solyc01g087040,GO:0009654,cellular_component
Solyc01g087040,GO:0015979,biological_process
Solyc01g087040,GO:0019898,cellular_component
Solyc01g087050,GO:0003676,molecular_function
Solyc01g087095,GO:0003964,molecular_function
Solyc01g087120,GO:0015986,biological_process
Solyc01g087120,GO:0046933,molecular_function
Solyc01g087150,GO:0006855,biological_process
Solyc01g087150,GO:0015238,NA
Solyc01g087150,GO:0015297,molecular_function
Solyc01g087150,GO:0016020,cellular_component
Solyc01g087150,GO:0055085,biological_process
Solyc01g087200,GO:0043531,molecular_function
